bdf5f667-9a6f-483e-a91f-40b8f0ceec95,U2,439.68,Uber,travel,London, UK,2026-02-27T01:07:47
52d1e799-96e4-44ba-8c2f-d0d205c2e819,U2,118.42,MakeMyTrip,travel,"London, UK",2026-02-27T02:58:08
3acfe3b7-12c1-40b2-b25f-23f89b9d0ccb,U2,7052.68,PVR Cinemas,entertainment,"New York, NY",2026-02-27T02:58:11
8ffecc20-434b-49b0-9a47-fb1e1b5f0631,U1,3748.4,Uber,travel,"Paris, FR",2026-02-27T02:58:14
867bb0ce-44c2-4b71-a07c-69ecdf86e81f,U3,178.47,Electricity Board,utilities,"Los Angeles, CA",2026-02-27T02:58:17
cb9c69cc-4d30-4e3d-9a7c-ec51152a121a,U3,18512.4,Electricity Board,utilities,"New York, NY",2026-02-27T02:58:20
411960fa-0a1a-4449-9f9c-805a45a5967f,U3,86.66,PVR Cinemas,entertainment,"New York, NY",2026-02-27T02:58:23
d96c2218-5b6f-4d1f-9aad-03d257d58d36,U2,778.99,PVR Cinemas,entertainment,"London, UK",2026-02-27T02:58:26
8383a9d7-d63f-4cac-b455-74ca96874fc3,U3,372.36,Amazon,shopping,"New York, NY",2026-02-27T02:58:29
609a32d0-c078-49d2-bc6b-03f0eb7e89ea,U3,44.66,Airtel,utilities,"Los Angeles, CA",2026-02-27T02:58:32
ba74e80e-6109-46fa-a54f-0a0d70cccf6b,U3,39.23,Big Basket,groceries,"Los Angeles, CA",2026-02-27T02:58:35
f5c8627e-77de-45b8-8ab8-678fcc662df5,U1,220.9,Binance,crypto,"New York, NY",2026-02-27T02:58:38
2c994bb2-2e9e-46bc-9b9f-f1422da57504,U2,144.73,Nike,shopping,"Paris, FR",2026-02-27T02:58:41
dcf3b381-a455-429d-8705-1c930a45895a,U2,717.69,Big Basket,groceries,"Los Angeles, CA",2026-02-27T02:58:44
77e2364c-ea4b-4fb8-b806-e3a32abc90ef,U3,431.16,Airtel,utilities,"Los Angeles, CA",2026-02-27T02:58:47
9b657174-605e-47d9-9806-92ec4681c007,U1,88.87,Electricity Board,utilities,"Tokyo, JP",2026-02-27T02:58:50
e83f2f40-fade-40dc-b108-cfd32a9ec5d6,U2,332.88,PVR Cinemas,entertainment,"Los Angeles, CA",2026-02-27T02:58:53
110ac2a9-3dad-4eee-9b98-c49a5be71eec,U1,381.69,Netflix,entertainment,"Paris, FR",2026-02-27T02:58:56
fa9b61e2-43f6-474e-8d94-bd79b4bc1b2e,U1,493.54,Amazon,shopping,"New York, NY",2026-02-27T02:58:59
7ff33147-cd27-46b2-8bb6-a272ddd74a93,U2,105.45,Airtel,utilities,"Tokyo, JP",2026-02-27T02:59:02
d034b69c-7a6c-407f-b6e1-b05f6214c6f4,U2,524.68,Amazon,shopping,"New York, NY",2026-02-27T02:59:05
0dd76bbc-dccc-4446-97ae-00951efe94f2,U2,4743.49,Electricity Board,utilities,"Los Angeles, CA",2026-02-27T02:59:08
c1419331-288c-4c56-98d0-a60e2816d7ab,U2,598.04,Binance,crypto,"London, UK",2026-02-27T02:59:11
4ea58478-8953-4551-a514-2d60f481400b,U3,210.02,PVR Cinemas,entertainment,"Tokyo, JP",2026-02-27T02:59:14
97df61f1-6a81-4385-af4b-c2e6d2ecc5f1,U1,47.41,Airtel,utilities,"New York, NY",2026-02-27T02:59:17
7bac5c88-9592-4747-bb9c-ab5499299ded,U1,503.91,MakeMyTrip,travel,"Los Angeles, CA",2026-02-27T02:59:20
501a3cdb-90c9-4a51-b032-716937087693,U1,644.89,Binance,crypto,"New York, NY",2026-02-27T02:59:23
292340ae-9ebe-450a-95c0-08ce35a438d6,U3,496.12,Big Basket,groceries,"Los Angeles, CA",2026-02-27T02:59:27
69cf6746-84fb-41fc-869a-bcabff07b946,U2,286.53,MakeMyTrip,travel,"New York, NY",2026-02-27T02:59:30
c544bf11-defc-4c85-8885-1f8f040b295d,U3,723.48,Nike,shopping,"London, UK",2026-02-27T02:59:33
f0221a59-515c-430f-b033-27d1c61b7a19,U3,731.6,Amazon,shopping,"London, UK",2026-02-27T02:59:36
e2ec73a0-2474-49fc-933a-c2297a875639,U3,15254.26,PVR Cinemas,entertainment,"Tokyo, JP",2026-02-27T02:59:39
12ede012-8f11-405b-bda7-6152120910b2,U2,19.99,Electricity Board,utilities,"Tokyo, JP",2026-02-27T02:59:42
284846dd-43fc-4aa2-8de5-c77fcee2b991,U1,784.4,Uber,travel,"New York, NY",2026-02-27T02:59:45
ad361a9d-5e6b-4af1-bc5c-0d9cdf563693,U2,483.56,Nike,shopping,"Tokyo, JP",2026-02-27T02:59:48
99476df0-b534-4f51-b174-8fd93d244e0f,U1,797.64,Uber,travel,"Paris, FR",2026-02-27T02:59:51
f70efcec-5690-4780-87cd-a5399e6d893f,U1,653.87,Big Basket,groceries,"Los Angeles, CA",2026-02-27T02:59:54
c3b0cccb-5955-4b93-9620-a15d11eb182e,U1,463.35,PVR Cinemas,entertainment,"London, UK",2026-02-27T02:59:57
5466a3ef-8923-45f5-91d7-10f839fdeb24,U1,36.65,Uber,travel,"Los Angeles, CA",2026-02-27T03:00:00
b44755ab-62a2-4e5a-bb9b-369b64329e67,U1,176.95,Nike,shopping,"Paris, FR",2026-02-27T03:00:03
ecbb2f7d-bbc8-4da3-9e80-7cc628e0f943,U3,5647.17,Amazon,shopping,"Paris, FR",2026-02-27T03:00:06
8377d6ea-badb-4167-a624-d560a38d0731,U3,706.95,Airtel,utilities,"Tokyo, JP",2026-02-27T03:00:09
882793f5-f0d6-424e-9e55-6b9bf79dd00b,U3,4363.73,Big Basket,groceries,"New York, NY",2026-02-27T03:00:12
63fc489e-0990-4e86-a97f-ca638c016f83,U1,18152.45,Netflix,entertainment,"Paris, FR",2026-02-27T03:00:15
fd5391bf-01bc-496b-912b-1ab27df274bf,U3,775.24,Electricity Board,utilities,"New York, NY",2026-02-27T03:00:18
f01d7399-2b49-4206-9e12-f7b0f89c8ca3,U2,323.94,Uber,travel,"Paris, FR",2026-02-27T03:00:21
a17505a6-6918-4b13-9115-8403171bf839,U1,407.4,Binance,crypto,"Tokyo, JP",2026-02-27T03:00:24
89226a16-d194-431a-8679-d90b0e79ae6c,U1,464.71,Big Basket,groceries,"Paris, FR",2026-02-27T03:00:27
e7035e07-ea2e-48a7-b5d9-6386f64ff294,U2,100.07,MakeMyTrip,travel,"Paris, FR",2026-02-27T03:00:30
b7af0fa1-e3de-43d4-a05c-db077473082f,U1,680.47,Big Basket,groceries,"Tokyo, JP",2026-02-27T03:00:33
60b8e53e-b33e-4353-a253-3773602e48b5,U1,717.03,Electricity Board,utilities,"Tokyo, JP",2026-02-27T03:00:36
a58ef020-0408-46a7-a5f3-2dfe73a65b89,U3,795.84,Big Basket,groceries,"Paris, FR",2026-02-27T03:00:40
2a2f0d8d-08d7-4aa4-9368-d6fb92254ca8,U1,4564.34,Netflix,entertainment,"New York, NY",2026-02-27T03:00:43
76e16aa0-f359-47cd-bcf6-a6b059715458,U1,422.59,Amazon,shopping,"Tokyo, JP",2026-02-27T03:00:46
3babb06a-267d-4ca0-bdea-5ecb6990c147,U1,449.06,Nike,shopping,"London, UK",2026-02-27T03:00:49
5b5cc1d1-207c-41fd-8b09-0bd7c7df7609,U1,6801.67,Big Basket,groceries,"London, UK",2026-02-27T03:00:52
0ad9a475-eb21-4c8a-a10c-79e3ec2f43d7,U1,458.35,Big Basket,groceries,"Tokyo, JP",2026-02-27T03:00:55
985f38a6-11e7-4b8e-8a88-8487665eaabc,U2,408.78,MakeMyTrip,travel,"London, UK",2026-02-27T03:00:58
d6a9decc-b084-4f1b-bb6f-4c71097351d8,U1,62.1,MakeMyTrip,travel,"New York, NY",2026-02-27T03:01:01
e600a8f8-974a-483d-8d53-2375732e4d8b,U1,586.61,Big Basket,groceries,"Paris, FR",2026-02-27T03:01:04
4e96f2fc-4a74-4a5e-8aa0-093af87377ef,U2,143.07,Electricity Board,utilities,"Paris, FR",2026-02-27T03:01:07
b005f610-4d76-47da-a360-b09e6c17b7b0,U3,315.1,MakeMyTrip,travel,"Paris, FR",2026-02-27T03:01:10
36e410ed-d7cf-4ff8-a88a-1ee4163b7f88,U1,248.0,PVR Cinemas,entertainment,"Tokyo, JP",2026-02-27T03:01:13
be7e14a4-597f-4da6-a827-3297633000b4,U2,13791.81,Amazon,shopping,"New York, NY",2026-02-27T03:01:16
5df4c0af-c807-445b-babd-9615e5c2c267,U3,681.14,Nike,shopping,"London, UK",2026-02-27T03:01:19
55e4783b-f530-4d35-8a0b-ed77d9929aa0,U2,13529.86,Netflix,entertainment,"Los Angeles, CA",2026-02-27T03:01:22
89263d87-5336-4527-a202-ea8f19b1e9c7,U1,556.23,Amazon,shopping,"Tokyo, JP",2026-02-27T03:01:25
85a1e589-389a-4632-a39b-23d13078c21a,U3,3499.84,Amazon,shopping,"Los Angeles, CA",2026-02-27T03:01:28
1288abbe-45b9-4800-8e0d-77fd3e24f9a1,U3,287.81,MakeMyTrip,travel,"Paris, FR",2026-02-27T03:01:31
1ecd378f-1f71-420d-bacf-11187b8169a2,U3,498.72,Amazon,shopping,"Los Angeles, CA",2026-02-27T03:01:34
cc8c6abe-1f43-4b40-a410-18c32a2c3995,U3,5468.54,Binance,crypto,"Paris, FR",2026-02-27T03:01:37
712a81f3-d799-4427-b083-b981d165b128,U2,6590.06,Big Basket,groceries,"Tokyo, JP",2026-02-27T03:01:40
3fe3e43f-411c-4f88-865a-f79aea344d87,U1,230.16,Electricity Board,utilities,"London, UK",2026-02-27T03:01:43
62bcfb3e-6a77-402b-b177-8a20a150e124,U3,409.4,Big Basket,groceries,"Tokyo, JP",2026-02-27T03:01:46
01a2c664-504b-4de4-94f3-3f46946d6d2c,U2,248.77,Netflix,entertainment,"New York, NY",2026-02-27T03:01:49
d345551c-5617-43a7-bc4c-ebee9877e36e,U1,559.8,Amazon,shopping,"Los Angeles, CA",2026-02-27T03:01:52
8bcb502e-36cf-487e-a3d5-b9d46f15b2ab,U2,302.13,Netflix,entertainment,"Los Angeles, CA",2026-02-27T03:01:55
93f279aa-e5ee-495e-af7c-1f50768469a5,U1,549.4,MakeMyTrip,travel,"New York, NY",2026-02-27T03:01:58
e28069e1-f6c3-499a-869a-0cf980e9efbd,U1,482.18,Netflix,entertainment,"Paris, FR",2026-02-27T03:02:01
f960eb98-fcd4-4fc4-80f4-9e3317ef9645,U1,239.79,PVR Cinemas,entertainment,"Tokyo, JP",2026-02-27T03:02:05
1ee7569f-c863-43a3-a2ce-298647950014,U2,565.23,MakeMyTrip,travel,"Paris, FR",2026-02-27T03:02:08
b6de38e5-7517-45a3-b135-b7554d65e36a,U3,155.76,Binance,crypto,"New York, NY",2026-02-27T03:02:11
839529ad-22d3-4cc5-82e7-723d0d26ec2f,U1,442.32,Binance,crypto,"Tokyo, JP",2026-02-27T03:02:14
b56f25f7-51c3-4942-b8a9-fa3751a583ee,U1,610.55,Nike,shopping,"Paris, FR",2026-02-27T03:02:17
3e82dcdc-5ad1-467a-b53e-86c97e3047e8,U3,50.81,PVR Cinemas,entertainment,"Paris, FR",2026-02-27T03:02:20
05ea38ea-702f-4640-bd89-7c42a1a032be,U3,4457.33,Nike,shopping,"Los Angeles, CA",2026-02-27T03:02:23
8fc82919-f0bb-4d7b-a818-7a2b548c2e8f,U2,2599.6,MakeMyTrip,travel,"London, UK",2026-02-27T03:02:26
c66e5d99-b48a-47c8-97a9-3e508ea32c32,U2,500.46,PVR Cinemas,entertainment,"New York, NY",2026-02-27T03:02:29
f32dd92d-5ada-4ef3-b089-3f95f0c629a2,U1,728.08,Nike,shopping,"New York, NY",2026-02-27T03:02:32
67555a1e-164a-4c5a-aa91-5cabae52bd14,U1,271.93,Amazon,shopping,"Paris, FR",2026-02-27T03:02:35
f0de035a-c0bd-489f-baa1-3cfc8bfb66df,U2,68.4,Electricity Board,utilities,"Los Angeles, CA",2026-02-27T03:02:38
ca14e966-fa9c-4176-8b14-4c6a4fa58d69,U2,18939.11,MakeMyTrip,travel,"Los Angeles, CA",2026-02-27T03:02:41
1b493608-a1ce-44c6-a236-3a7c4ff45b46,U2,81.3,Binance,crypto,"London, UK",2026-02-27T03:02:44
1ba5aced-8164-457a-b46f-336018fbc171,U1,23184.4,Binance,crypto,"Tokyo, JP",2026-02-27T03:02:47
73e13234-5f3c-416c-ba8d-b551422519dc,U3,452.25,Binance,crypto,"Paris, FR",2026-02-27T03:02:50
aa06d0a8-1789-4968-aa6b-db5b1b89fff6,U3,38.04,MakeMyTrip,travel,"Los Angeles, CA",2026-02-27T03:02:53
896dcb7d-5c10-438e-84d2-f48c9c962823,U2,445.9,Netflix,entertainment,"Paris, FR",2026-02-27T03:02:56
6c0486ed-df4a-4af0-8b87-8c10643ebde5,U1,607.22,Electricity Board,utilities,"Tokyo, JP",2026-02-27T03:02:59
df4797c8-d07a-43cc-bb42-273960a81d6c,U3,458.59,Amazon,shopping,"London, UK",2026-02-27T03:03:02
d1cd5049-ee24-43fa-a788-b0d2e19d6f7e,U1,23857.63,Amazon,shopping,"New York, NY",2026-02-27T03:03:05
69269506-225d-4d9c-b2b4-b0b73c60136c,U1,22065.83,Electricity Board,utilities,"London, UK",2026-02-27T03:03:08
39ec8607-e2eb-458f-86f8-d60811d270b2,U1,580.78,Binance,crypto,"Los Angeles, CA",2026-02-27T03:03:11
403ceb17-e4ed-4e9e-a850-089a1780ca23,U1,302.1,MakeMyTrip,travel,"Paris, FR",2026-02-27T03:03:14
43598357-1df6-4e61-9858-9e6dd324c754,U3,498.39,MakeMyTrip,travel,"Tokyo, JP",2026-02-27T03:03:17
4c2e081e-5f5f-47c4-8ac3-7de3954a2028,U3,39.39,Airtel,utilities,"Paris, FR",2026-02-27T03:03:20
785a01ed-a019-4c54-a685-d20b52b1d089,U3,549.5,Electricity Board,utilities,"Paris, FR",2026-02-27T03:03:23
10982993-7171-40bc-911b-5e1db3906412,U3,579.84,Electricity Board,utilities,"Paris, FR",2026-02-27T03:03:26
9560d65a-ea5c-415f-b54f-351c6d132ebe,U1,366.92,Amazon,shopping,"London, UK",2026-02-27T03:03:29
6d74a1cc-4eef-40f8-ab18-099984d1d675,U1,530.9,Electricity Board,utilities,"New York, NY",2026-02-27T03:03:32
13d2b4a8-ea85-443d-bcd2-fda557b036a8,U1,483.15,Big Basket,groceries,"Paris, FR",2026-02-27T03:03:35
48202eeb-825c-4f13-8d46-d646707945c4,U1,462.44,Amazon,shopping,"London, UK",2026-02-27T03:03:38
bf2a38bc-def9-422a-b104-5ab3049f0c9c,U1,228.47,PVR Cinemas,entertainment,"Paris, FR",2026-02-27T03:03:41
6bb617f4-5b29-4db6-b73b-6d66a9cb899d,U3,451.94,Nike,shopping,"London, UK",2026-02-27T03:03:44
41c2cd9c-d9b3-45ee-b17b-ddb81f4dda0f,U3,198.01,MakeMyTrip,travel,"Los Angeles, CA",2026-02-27T03:03:47
f6440a46-375b-4295-93ea-fb8309289549,U3,202.85,Airtel,utilities,"Los Angeles, CA",2026-02-27T03:03:50
c55f0a22-2569-47dd-9aa2-a323eabceb24,U3,295.81,Big Basket,groceries,"London, UK",2026-02-27T03:03:53
00680e79-e132-449d-988b-d091eb8b60cd,U1,325.09,Binance,crypto,"Paris, FR",2026-02-27T03:03:56
c7e93bfc-14ae-47f6-b202-5d09d0557b43,U2,187.75,Netflix,entertainment,"Tokyo, JP",2026-02-27T03:03:59
4ecdf5e8-0a12-4c00-a7f1-3fc00998a148,U1,404.39,MakeMyTrip,travel,"Los Angeles, CA",2026-02-27T03:04:02
a4459867-a4be-482c-8960-03a7dc7cf3b1,U3,83.16,Big Basket,groceries,"London, UK",2026-02-27T03:04:06
29ccfcfe-06ef-4aae-b0de-d9b1b63c0174,U1,467.77,Airtel,utilities,"Paris, FR",2026-02-27T03:04:09
973beb86-f1d5-4f41-9d65-0054be6845b6,U2,189.68,Electricity Board,utilities,"Tokyo, JP",2026-02-27T03:04:12
51298690-dbed-4748-ab8d-b8ec5d90a6fe,U3,726.81,Netflix,entertainment,"Paris, FR",2026-02-27T03:04:15
c5b4c41f-a052-4d6d-80a5-bdbe0aef63e0,U2,534.42,MakeMyTrip,travel,"Tokyo, JP",2026-02-27T03:04:18
7ea06844-bef1-429c-b0ad-3ba82c8cf859,U3,159.15,Nike,shopping,"Tokyo, JP",2026-02-27T03:04:21
8fa58ed9-6730-4ec9-b0e4-1d25515a5ec5,U2,295.31,Binance,crypto,"Tokyo, JP",2026-02-27T03:04:24
57def277-6f25-4550-beb5-d95bcc742212,U2,401.03,Netflix,entertainment,"Paris, FR",2026-02-27T03:04:27
314c265e-f3b9-4519-8c79-1c9923222952,U3,436.01,PVR Cinemas,entertainment,"Los Angeles, CA",2026-02-27T03:04:30
95a73c6d-edd9-4ffe-b3cb-9b17fc27f8ba,U2,755.95,Netflix,entertainment,"Los Angeles, CA",2026-02-27T03:04:33
0c4e9a8e-cff5-4431-b9cd-58f2f26b5676,U3,505.63,Binance,crypto,"London, UK",2026-02-27T03:04:36
384973a3-6044-4341-930b-8130f9a61c3e,U3,371.05,Uber,travel,"Paris, FR",2026-02-27T03:04:39
22e703a6-3bcc-4052-9d0b-4617eb1f258b,U2,168.66,Big Basket,groceries,"Los Angeles, CA",2026-02-27T03:04:42
fe9a9795-71b5-4edc-8e28-7ae14440ec35,U1,750.45,Nike,shopping,"Paris, FR",2026-02-27T03:04:45
fc3cbcc3-39f6-4946-97a0-ecf563273c1a,U1,3616.31,MakeMyTrip,travel,"Paris, FR",2026-02-27T03:04:48
76c624b1-7455-4955-8059-d5b048380a8f,U3,581.21,MakeMyTrip,travel,"Paris, FR",2026-02-27T03:04:51
ed0f73c1-ed84-4e55-b0fa-614e92d61908,U2,327.17,Binance,crypto,"London, UK",2026-02-27T03:04:54
b761a438-e68a-4f69-baf6-89058b1c3a05,U3,518.11,Netflix,entertainment,"Los Angeles, CA",2026-02-27T03:04:57
cf5ed17e-f06e-4f18-8dc5-53e850baddd5,U3,451.45,PVR Cinemas,entertainment,"New York, NY",2026-02-27T03:05:00
f6d3a06e-a52e-48ae-8af2-04bab268a50e,U2,408.59,Nike,shopping,"London, UK",2026-02-27T03:05:03
54e8ea05-1626-4428-9030-83856050ef26,U1,750.91,Binance,crypto,"Tokyo, JP",2026-02-27T03:05:06
f2ba0284-a585-452d-9d22-6312c7d58c8e,U1,337.18,Amazon,shopping,"London, UK",2026-02-27T03:05:09
b58ae1bd-23ea-444c-92b6-b6b29d8e9f36,U2,382.78,Electricity Board,utilities,"Los Angeles, CA",2026-02-27T03:05:12
3b0d34d7-7b38-4834-935b-f1d8952d1ddd,U1,6228.5,Nike,shopping,"Tokyo, JP",2026-02-27T03:05:15
4d8fcfb9-7415-4581-bab4-720f89dcc121,U3,55.75,Airtel,utilities,"Tokyo, JP",2026-02-27T03:05:18
6c54ccab-ba7d-4455-ba83-ada84b8ff59c,U1,791.25,Airtel,utilities,"Los Angeles, CA",2026-02-27T03:05:21
c833d9f1-640f-44de-8001-7e5ea93cbc07,U2,710.83,MakeMyTrip,travel,"Paris, FR",2026-02-27T03:05:24
a35bcbe4-d878-42b2-818c-d36166199f5a,U2,607.65,PVR Cinemas,entertainment,"London, UK",2026-02-27T03:05:27
912a1281-55eb-44e2-a693-6a867e334b00,U2,757.59,MakeMyTrip,travel,"London, UK",2026-02-27T03:05:30
6dbfa426-3304-4db1-82fa-ce8c12ac114c,U3,363.33,Amazon,shopping,"Tokyo, JP",2026-02-27T03:05:33
754bf8b1-0562-4c92-a387-00af40db6074,U3,7005.99,Amazon,shopping,"New York, NY",2026-02-27T03:05:36
2a99b90b-d009-4935-a0da-9f9e69643396,U2,706.09,Binance,crypto,"New York, NY",2026-02-27T03:05:39
844c7e9f-9e44-4a69-87df-a4e2fc197cda,U1,461.6,PVR Cinemas,entertainment,"New York, NY",2026-02-27T03:05:42
5c150474-e5d5-4ce7-9113-bdc088f55e53,U2,133.83,Binance,crypto,"Paris, FR",2026-02-27T03:05:45
9b837d9c-3233-43af-ac2e-44f2d593def4,U1,4831.92,Electricity Board,utilities,"New York, NY",2026-02-27T03:05:48
374cc115-d84a-415d-85ff-b5cc0035c720,U1,567.47,Binance,crypto,"Tokyo, JP",2026-02-27T03:05:51
29f3136e-5015-4c5b-8aea-2c44f432a634,U3,638.27,MakeMyTrip,travel,"Los Angeles, CA",2026-02-27T03:05:54
a14a7aa6-1f92-4713-8915-a4510e3784f8,U2,355.92,MakeMyTrip,travel,"Tokyo, JP",2026-02-27T03:05:57
ff73a3a0-0755-4ae1-8a57-c49c0f677892,U3,471.07,Big Basket,groceries,"Tokyo, JP",2026-02-27T03:06:00
11ac0d4d-092d-429c-a252-5a2b02d5a6d1,U2,319.05,Nike,shopping,"Los Angeles, CA",2026-02-27T03:06:03
a97bc31c-3cfa-46e6-b46f-480c9fdc9ffc,U1,6649.09,Amazon,shopping,"New York, NY",2026-02-27T03:06:06
c65af4d1-d1e4-46c7-a6cc-b7f8c9429d1c,U1,199.41,Electricity Board,utilities,"Tokyo, JP",2026-02-27T03:06:09
e0584662-9b7c-40c3-b8bd-73d424cd8fde,U2,90.2,Airtel,utilities,"Tokyo, JP",2026-02-27T03:06:12
06e8b761-9a1b-4509-ab4e-fd014603d797,U1,6961.02,Binance,crypto,"Paris, FR",2026-02-27T03:06:15
a0204353-7b11-4f68-9c92-6bf3dc69eb79,U1,565.5,Amazon,shopping,"Tokyo, JP",2026-02-27T03:06:19
82e5d1c7-9b1d-47fe-b648-a2d6034a0a57,U1,178.98,Nike,shopping,"Los Angeles, CA",2026-02-27T03:06:22
63f19daa-eece-492d-83d9-66f3ccf8fd3c,U2,684.31,Binance,crypto,"New York, NY",2026-02-27T03:06:25
71b12109-5e78-4d3b-b5de-b966ae6d2a57,U2,15081.83,Uber,travel,"Paris, FR",2026-02-27T03:06:28
f7038ed1-7043-41f7-8166-17dddb64619f,U3,183.15,Nike,shopping,"Tokyo, JP",2026-02-27T03:06:31
9e8f6357-bfe9-4cbd-8060-295676dbe01c,U1,601.45,Electricity Board,utilities,"Paris, FR",2026-02-27T03:06:34
781b8def-3d80-4217-ad50-1f1c7d98966d,U1,236.38,Big Basket,groceries,"Los Angeles, CA",2026-02-27T03:06:37
e3702520-d6ff-476e-b6cc-a9f53322b1ad,U3,485.35,PVR Cinemas,entertainment,"Tokyo, JP",2026-02-27T03:06:40
6cda2370-4cdb-40f8-920f-0a566cdd55fd,U3,551.07,Nike,shopping,"New York, NY",2026-02-27T03:06:43
26b4fdc9-e691-4707-b186-ff4948252bb5,U3,524.14,MakeMyTrip,travel,"Paris, FR",2026-02-27T03:06:46
6f742c6a-a234-4c8e-9436-ab4fcecd0168,U2,7847.84,Uber,travel,"Tokyo, JP",2026-02-27T03:06:49
e839f9be-de57-418f-97e7-bf6d9ecaa08a,U3,4623.56,PVR Cinemas,entertainment,"London, UK",2026-02-27T03:06:52
7c0c94f3-166b-4299-ab57-4ecf32519d1e,U3,150.7,Uber,travel,"Los Angeles, CA",2026-02-27T03:06:55
96da440d-63ac-499d-a2a4-664a2848d105,U1,232.78,Big Basket,groceries,"Paris, FR",2026-02-27T03:06:58
c0b82f0f-504d-4b7b-8bb6-c2e6ea9d278f,U1,769.01,PVR Cinemas,entertainment,"Los Angeles, CA",2026-02-27T03:07:01
c65314df-d183-4f54-85dc-e754f80a81ce,U2,779.07,Amazon,shopping,"Paris, FR",2026-02-27T03:07:04
3e5cbcaa-6594-4747-a688-9b22187a885a,U3,5531.04,PVR Cinemas,entertainment,"Los Angeles, CA",2026-02-27T03:07:07
abe60a60-ccdf-4a48-9833-a10174b7bb1a,U1,255.5,Binance,crypto,"Tokyo, JP",2026-02-27T03:07:10
060bf18d-256e-40ca-b955-035e9c918e9e,U2,133.12,Binance,crypto,"Los Angeles, CA",2026-02-27T03:07:13
22078c8d-8cef-4856-987c-58d42b9264f3,U2,53.79,Uber,travel,"Paris, FR",2026-02-27T03:07:16
17f8058d-ab5e-4aa2-acc0-2a984cee359f,U3,409.9,Big Basket,groceries,"Tokyo, JP",2026-02-27T03:07:19
6f82c113-e949-4051-a14f-898490d83208,U1,238.47,Amazon,shopping,"Los Angeles, CA",2026-02-27T03:07:22
f8176cb4-e496-4c9c-8ccb-b50fa6c332c6,U2,373.71,Amazon,shopping,"Los Angeles, CA",2026-02-27T03:07:25
1f2e6275-3923-4273-bd88-f5d0da358491,U2,646.47,Nike,shopping,"Los Angeles, CA",2026-02-27T03:07:28
ec6b8526-807e-4825-ab98-15ad7d9116e8,U2,7608.52,Big Basket,groceries,"Paris, FR",2026-02-27T03:07:31
46d0871d-9cd6-44fc-95a9-23173f24998c,U2,440.07,Binance,crypto,"London, UK",2026-02-27T03:07:34
95e272fc-ecd2-4112-8d46-6406c5cec5cb,U2,211.54,Binance,crypto,"Tokyo, JP",2026-02-27T03:07:37
749d0109-b650-4209-ab15-6b0fb0c51e56,U1,632.65,Netflix,entertainment,"London, UK",2026-02-27T03:07:40
d179f92a-c0a5-439f-afb6-197f722f8c82,U2,651.88,Nike,shopping,"Los Angeles, CA",2026-02-27T03:07:43
d147a78c-a93b-40f3-9e45-0a82f0d9eb0c,U3,406.86,Binance,crypto,"Tokyo, JP",2026-02-27T03:07:46
190715c3-79db-4c9e-993d-03187dc9048b,U3,6677.91,Airtel,utilities,"Tokyo, JP",2026-02-27T03:07:49
f3569776-dc13-4156-85cf-cf959cc3c931,U2,143.68,MakeMyTrip,travel,"Los Angeles, CA",2026-02-27T03:07:52
7fa1fe62-a021-42bc-a6c3-b067d03d5f6f,U3,725.8,MakeMyTrip,travel,"New York, NY",2026-02-27T03:07:55
ef34326a-b997-4a45-9552-413b56ac58f6,U1,6934.3,Airtel,utilities,"New York, NY",2026-02-27T03:07:58
f8906178-12cf-4d1f-89d0-b44a9875da73,U2,116.65,Airtel,utilities,"New York, NY",2026-02-27T03:08:01
98f2d570-0220-48fc-a0b3-e9f37666a9a0,U3,20113.81,MakeMyTrip,travel,"New York, NY",2026-02-27T03:08:04
cde54a15-ca9f-4eaf-9519-9e6b274262ec,U2,771.92,Big Basket,groceries,"New York, NY",2026-02-27T03:08:08
b2befb68-9990-400e-9697-98f591b45029,U3,659.14,Big Basket,groceries,"Los Angeles, CA",2026-02-27T03:08:11
b53d76bd-260f-4a8b-9b58-a7610a226f03,U2,214.05,Uber,travel,"Tokyo, JP",2026-02-27T03:08:14
20768a40-bb27-4f34-9a16-5a51b5c8151e,U2,729.17,Binance,crypto,"Paris, FR",2026-02-27T03:08:17
6d46dd0c-aad8-4115-8bee-7c802dbde12d,U2,797.96,Airtel,utilities,"Paris, FR",2026-02-27T03:08:20
2e083fd4-6bd0-4e7a-81de-c814d6349c3e,U1,172.47,Binance,crypto,"New York, NY",2026-02-27T03:08:23
4cc086f0-5f79-4ad1-9525-44d83119d405,U1,3822.0,Airtel,utilities,"Los Angeles, CA",2026-02-27T03:08:26
4142a130-4b82-4141-81b7-e330b1dd5f2d,U3,95.46,Airtel,utilities,"London, UK",2026-02-27T03:08:29
5b568011-e263-4f10-ab1f-82abaf953d95,U2,7153.72,Amazon,shopping,"Los Angeles, CA",2026-02-27T03:08:32
067ddd34-69d8-4f31-8269-05ad13257116,U2,3405.59,PVR Cinemas,entertainment,"Tokyo, JP",2026-02-27T03:08:35
c86b8f5d-6d2e-43f0-9671-fe731f104d6e,U1,547.05,Amazon,shopping,"New York, NY",2026-02-27T03:08:38
b28bd784-b3f2-4d0a-99b4-65087be6a9e6,U2,607.55,Electricity Board,utilities,"Tokyo, JP",2026-02-27T03:08:41
31f51690-c353-47a6-93e3-406050edbdbf,U3,203.29,Nike,shopping,"New York, NY",2026-02-27T03:08:44
